"V1","V2","V3","V4"
0.00107524013154693,0.00107524013154693,0.00107524013154693,0.996774279605359
0.00104940850343863,0.00104940850343863,0.00104940850343863,0.996851774489684
0.0010296054432009,0.0010296054432009,0.0010296054432009,0.996911183670397
0.00101495577646209,0.00101495577646209,0.00101495577646209,0.996955132670614
0.00100486682966419,0.00100486682966419,0.00100486682966419,0.996985399511008
0.000998956126892774,0.000998956126892774,0.000998956126892774,0.997003131619322
0.000997008973080758,0.000997008973080758,0.000997008973080758,0.997008973080758
0.000998956126892774,0.000998956126892774,0.000998956126892774,0.997003131619322
0.00100486682966419,0.00100486682966419,0.00100486682966419,0.996985399511008
0.00101495577646209,0.00101495577646209,0.00101495577646209,0.996955132670614
0.0010296054432009,0.0010296054432009,0.0010296054432009,0.996911183670397
0.00104940850343863,0.00104940850343863,0.00104940850343863,0.996851774489684
0.00107524013154693,0.00107524013154693,0.00107524013154693,0.996774279605359
0.00110837906678445,0.00110837906678445,0.00110837906678445,0.996674862799647
0.00115071434695142,0.00115071434695142,0.00115071434695142,0.996547856959146
